:START_ID,:END_ID,:TYPE
e10599,e10599,书名
e10599,e7688,作者
e10599,e723,出版时间
e10599,e3773,出版社
e10599,e4341,定价
e10599,e1460,开本
e8363,e8363,中文名
e8363,e7265,外文名
e8274,e8274,中文名
e8274,e10773,基本特征
e8274,e6149,学科
e8274,e4121,首例
e7409,e7409,中文学名
e7409,e8842,别称
e7409,e4344,发现时间
e7409,e6125,属
e7409,e2278,拉丁学名
e7409,e7885,界
e7409,e444,直径
e7409,e3435,科
e10209,e5939,下辖地区
e10209,e10209,中文名称
e10209,e4549,人口
e10209,e11057,别名
e10209,e4818,地理位置
e10209,e6250,所属地区
e10209,e501,政府驻地
e10209,e6409,方言
e10209,e7076,机场
e10209,e11554,气候条件
e10209,e1147,电话区号
e10209,e9518,著名景点
e10209,e5545,行政代码
e10209,e7828,行政区类别
e10209,e11695,车牌代码
e10209,e8850,邮政区码
e10209,e3701,面积
e9620,e9620,中文名
e9620,e1815,外文名
e9620,e6594,性质
e9620,e7557,类别
e317,e317,中文名
e317,e10918,外文名
e317,e11509,开始使用时间
e317,e610,归属
e317,e9925,词语创造者
e3668,e10683,CAS号
e3668,e4433,不良反应
e3668,e8788,主要用药禁忌
e3668,e3310,主要适用症
e3668,e1398,分子式
e3668,e3558,分子量
e3668,e7379,别名
e3668,e5634,剂型
e3668,e2180,用法用量
e3668,e3668,药品名称
e7140,e7140,中文名
e7140,e6344,分子量
e7140,e1531,别称
e7140,e7728,化学式
e7140,e9680,外观
e7140,e7503,英文名
e10785,e8378,中文名
e10785,e1195,别名
e10785,e8998,外文名
e10785,e9841,简称
e6468,e7699,就诊科室
e6468,e3830,常见发病部位
e6468,e5560,常见病因
e6468,e10191,常见症状
e5295,e5295,中文名
e5295,e4983,外文名
e5295,e7694,条件
e5295,e4029,结构
e5295,e3584,领域
e738,e738,中文名
e738,e5419,培养过程
e738,e3400,外文名
e738,e3122,应用
e738,e6297,应用学科
e738,e2288,应用领域
e5173,e5173,中文名
e5173,e609,外文名
e5173,e216,成员
e11767,e11767,中文学名
e11767,e7067,分布区域
e11767,e4960,形状
e11767,e243,目
e11767,e9694,科
e11767,e5157,纲
e11767,e558,质地
e243,e243,中文学名
e243,e10407,拉丁学名
e243,e7371,界
e243,e11582,目
e243,e6737,纲
e243,e2113,门
e5528,e5528,中文学名
e5528,e1784,亚门
e5528,e9044,命名
e5528,e11990,拉丁学名
e5528,e7371,界
e5528,e5528,纲
e5528,e2113,门
e5354,e5354,中文名
e5354,e10481,传播途径
e5354,e9047,外文名
e5354,e4930,领域
e425,e425,中文名
e425,e9453,危害
e425,e8422,属性
e425,e1014,方式
e6001,e11006,传播途径
e6001,e11073,传染性
e6001,e4791,别称
e6001,e8537,多发群体
e6001,e1477,就诊科室
e6001,e1,常见发病部位
e6001,e8347,常见病因
e6001,e11507,常见症状
e6001,e1135,英文名称
e6518,e6518,中文名
e6518,e5780,形状
e6518,e1256,直径
e6518,e2583,简介
e6912,e11073,传染性
e6912,e806,多发群体
e6912,e1582,常见病因
e6912,e9923,常见症状
e6912,e1135,英文名称
e254,e6014,传播途径
e254,e11073,传染性
e254,e9093,多发群体
e254,e5263,就诊科室
e254,e2569,常见发病部位
e254,e9160,英文名称
e11861,e11861,中文名
e11861,e5973,分类
e11861,e8720,外文名
e11861,e872,定义
e9529,e961,imdb编码
e9529,e10536,上映时间
e9529,e9529,中文名
e9529,e2234,主演
e9529,e5048,其它译名
e9529,e11443,出品公司
e9529,e3305,出品时间
e9529,e10842,分级
e9529,e9976,制片地区
e9529,e8592,制片成本
e9529,e11443,发行公司
e9529,e931,外文名
e9529,e10505,对白语言
e9529,e9402,导演
e9529,e8934,拍摄日期
e9529,e11475,片长
e9529,e4699,票房
e9529,e11841,类型
e9529,e7394,编剧
e9529,e5102,色彩
e7035,e7035,中文名
e7035,e913,外文名
e7035,e9448,应用领域
e7035,e10762,类型
e1407,e1407,中文名
e1407,e7504,概述
e1407,e3154,流行过程
e1407,e9938,疫源地
e11413,e9529,中文名
e11413,e5334,传染性
e11413,e7932,外文名
e11413,e11857,特征
e11413,e6485,特点
e9853,e9529,中文名
e9853,e5334,传染性
e9853,e7932,外文名
e9853,e11857,特征
e9853,e6485,特点
e786,e9529,中文名
e786,e7538,内容主题
e786,e931,原版名称
e786,e8406,发行商
e786,e2176,发行日期
e786,e10240,发行阶段
e786,e8406,开发商
e786,e8332,游戏平台
e786,e9362,游戏引擎
e786,e4724,游戏画面
e786,e6110,游戏类型
e786,e10040,玩家人数
e786,e10505,语言
e786,e1748,销售
e11962,e3826,中文名
e11962,e622,旧谓
e11962,e10997,通过
e11962,e9758,领域
e7858,e7858,中文名
e7858,e7390,实质
e7858,e7109,特点
e7858,e4260,缺点
e3082,e11073,传染性
e3082,e547,就诊科室
e3082,e7011,常见病因
e3082,e11096,常见症状
e3082,e8446,英文名称
e3219,e3219,书名
e3219,e7018,作者
e3219,e10659,又名
e3219,e4930,类别
e4483,e4483,中文学名
e4483,e1482,别称
e4483,e10123,属
e4483,e9542,拉丁学名
e4483,e10886,界
e4483,e7323,目
e4483,e4483,种
e4483,e7316,科
e4483,e9137,纲
e4483,e10526,门
e8117,e6355,中文名
e8117,e6622,出生地
e8117,e12013,出生日期
e8117,e6528,别名
e8117,e9976,国籍
e8117,e4203,外文名
e8117,e2828,职业
e8117,e2325,逝世日期
e7591,e4251,就诊科室
e7591,e9487,常见病因
e7591,e7209,常见症状
e7591,e847,英文别名
e7591,e277,英文名称
e2033,e1358,别称
e2033,e1793,多发群体
e2033,e4943,就诊科室
e2033,e9257,常见发病部位
e2033,e5318,常见病因
e2033,e9769,常见症状
e2033,e9466,英文名称
e128,e128,中文名
e128,e3466,俗名
e128,e1872,外文名
e128,e7515,存在于
e128,e6149,学科
e128,e9543,属于
e1807,e1807,中文名
e1807,e7065,特点
e1807,e4940,类型
e1807,e3478,释义
e5640,e5640,中文名
e5640,e1662,外文名
e5640,e9544,属性
e5640,e1919,特点
e11468,e11468,中文名
e11468,e7626,又称
e11468,e5705,外文名
e11468,e10111,类型
e11468,e4619,结构特点
e270,e270,中文名
e270,e5892,别称
e270,e783,外文名
e270,e2786,简介
e270,e4296,组成
e270,e9984,结构特点
e1677,e1677,中文名
e1677,e2066,原理
e1677,e8506,含义
e1677,e193,外文名
e1677,e5915,种类
e1963,e1963,中文名
e1963,e5358,别称
e1963,e7798,外文名
e1963,e1778,应用学科
e1963,e9303,提出时间
e1963,e9303,提出者
e1963,e8496,适用领域范围
e6621,e6621,中文名
e6621,e5624,内容
e6621,e5436,反应时机
e6621,e3452,反应结果
e6621,e1764,外文名
e6621,e11556,激发因素
e3109,e3109,中文名
e3109,e29,内容
e3109,e1764,外文名
e3109,e8191,组成
e10125,e10125,中文名
e10125,e1837,外文名
e10125,e9722,概念
e10125,e2603,特征
e273,e273,中文名
e273,e3262,拉丁学名
e273,e273,生防菌名称
e273,e5676,编号
e4007,e4007,中文学名
e4007,e5253,亚纲
e4007,e4230,亚门
e4007,e135,属
e4007,e11427,拉丁学名
e4007,e7371,界
e4007,e243,目
e4007,e3311,种
e4007,e4007,科
e4007,e3408,纲
e4007,e11605,门
e11845,e7347,中文学名
e11845,e1784,亚门
e11845,e9398,别称
e11845,e5755,属
e11845,e4576,拉丁学名
e11845,e6021,界
e11845,e243,目
e11845,e7347,种
e11845,e4007,科
e11845,e5528,纲
e11845,e2113,门
e2058,e2058,中文名
e2058,e7870,主要成就
e2058,e9691,代表作品
e2058,e9705,出生地
e2058,e3132,出生日期
e2058,e5330,国籍
e2058,e323,毕业院校
e2058,e11793,职业
e7949,e7949,中文名
e7949,e6918,保存
e7949,e359,别名
e7949,e11674,英文名称
e10823,e10823,中文名
e10823,e10866,外文名
e10823,e3584,学科
e10823,e1530,来源
e11879,e4655,不良反应
e11879,e11879,中文名
e11879,e3260,产生
e11879,e11305,外文名
e11879,e3009,禁忌证
e11879,e4861,适应证
e3492,e3492,中文名
e3492,e9474,主要成就
e3492,e10443,代表作品
e3492,e3734,出生地
e3492,e5460,出生日期
e3492,e7223,国籍
e3492,e11535,外文名
e3492,e2781,毕业院校
e3492,e2784,民族
e3492,e7594,职业
e3492,e10023,逝世日期
e7545,e7545,中文名
e7545,e1169,出生地
e7545,e4238,出生日期
e7545,e9865,职业
e4865,e4865,中文名
e4865,e9700,主要成就
e4865,e5030,出生地
e4865,e4924,出生日期
e4865,e5330,国籍
e4865,e3284,毕业院校
e4865,e9213,职业
e5146,e5146,中文学名
e5146,e11772,亚门
e5146,e2957,别称
e5146,e7371,界
e5146,e2913,目
e5146,e388,科
e5146,e8995,纲
e5146,e5861,门
e1359,e1359,中文学名
e1359,e4293,属
e1359,e2389,拉丁学名
e1359,e10886,界
e7959,e7959,中文学名
e7959,e3856,分布区域
e7959,e11062,别称
e7959,e10886,界
e7959,e7959,科
e7959,e10526,门
e7128,e7128,中文名
e7128,e610,性质
e7128,e3050,特点
e7128,e1778,类别
e1330,e1330,中文名
e1330,e6133,含义
e1330,e10605,外文名
e1330,e8665,特指对象
e1330,e7210,特点
e1330,e3355,结构组成
e7850,e7850,中文名
e7850,e10024,例如
e7850,e5872,区别
e7850,e1709,外文名
e7850,e2497,概述
e7850,e6149,领域
e2551,e2551,中文名
e2551,e12016,对策
e2551,e8594,概念
e2551,e3595,特点
e3064,e3064,中文名
e3064,e10722,发现人
e3064,e2296,发现时间
e3064,e945,外文名
e11262,e11262,中文名
e11262,e11697,作用
e11262,e11838,第1代无机锌
e11262,e10679,缺锌原因
e11262,e7738,补锌菜肴
e11262,e7869,预防缺锌
e10751,e10751,中文名
e10751,e5896,功能
e10751,e913,外文名
e10751,e9089,系统包括
e5472,e7910,别称
e5472,e6961,就诊科室
e5472,e911,常见病因
e5472,e2545,常见症状
e5472,e11629,英文名称
e6655,e2289,CAS号
e6655,e6655,中文名
e6655,e4639,分子式
e6655,e7526,分子量
e6655,e10147,外文名
e6655,e11816,熔点
e6439,e6439,中文名
e6439,e10768,作为
e6439,e10458,外文名
e6439,e10402,获取
e10548,e10548,中文学名
e10548,e8747,别称
e10548,e7262,属
e10548,e10886,界
e10548,e7009,种
e10548,e10526,门
e7262,e7262,中文学名
e7262,e8747,拉丁学名
e7262,e10886,界
e7262,e9770,直径
e2106,e2106,中文名
e2106,e2337,作用原理
e2106,e11219,分类
e2106,e4396,别称
e9078,e9078,中文名
e9078,e936,优点
e9078,e5771,外文名
e9078,e2843,概述
e9078,e5931,注意事项
e9078,e8006,缺点
e3216,e3216,中文名
e3216,e9475,对象
e3216,e1621,意思
e3216,e1,抗
e394,e394,中文名
e394,e951,方法
e394,e3259,类型
e394,e4930,领域
e8700,e8700,中医病名
e8700,e2563,传染性
e8700,e4661,增强免疫力
e8700,e11430,多发群体
e8700,e10607,就诊科室
e8700,e10149,常见发病部位
e8700,e5141,常见病因
e8700,e2994,常见症状
e6531,e6531,中文名
e6531,e5675,分类
e6531,e11258,含义
e6531,e4467,外文名
e11133,e11133,中文名
e11133,e1604,危害
e11133,e6092,原因
e11133,e2754,特点
e2972,e2972,中文名
e2972,e11932,外文名
e2972,e1838,所属大类
e2972,e6591,类型
e2015,e2015,中文名
e2015,e2397,又称
e2015,e406,基本步骤
e2015,e8467,外文名
e7985,e7985,中文名
e7985,e1011,基本特性
e7985,e4255,外文名
e7985,e10615,特性
e1157,e1157,中文名
e1157,e43,分子量
e1157,e5932,含有
e1157,e6742,外文名
e628,e11118,专业
e628,e628,中文名
e628,e5319,分类
e628,e3115,外文名
e628,e5112,拼音
e628,e3569,解释
e4320,e4320,中文名
e4320,e4702,中枢
e4320,e6531,功能
e4320,e8744,外文名
e10096,e10096,中文名
e10096,e4609,受体
e10096,e9254,外文名
e10096,e11311,特点
e9625,e9625,中文名
e9625,e1799,性质
e9625,e3584,所属类别
e9625,e5137,细菌种类
e1869,e1869,中文名
e1869,e8536,别名
e1869,e3115,外文名
e1869,e2969,存在方式
e7194,e7194,中文名
e7194,e10416,影响
e7194,e2836,性质
e10800,e11319,中文名
e10800,e350,外文名
e10800,e1550,学科性质
e10800,e4197,研究主要内容
e178,e178,中文名
e178,e2372,内屏障
e178,e8295,功能
e178,e9254,外文名
e178,e8090,性质
e6803,e6803,中文名
e6803,e3115,外文名
e6803,e9701,定义
e6803,e11365,类别
e1941,e1941,中文名
e1941,e10388,包括
e1941,e3115,外文名
e1941,e2979,简述
e555,e555,中文名
e555,e10503,外文名
e2075,e2075,中医病名
e2075,e4299,就诊科室
e2075,e10337,常见发病部位
e2075,e8798,常见病因
e2075,e8722,常见症状
e10911,e10911,中文名
e10911,e5775,作用
e10911,e2694,定义
e10911,e10035,类型
e6491,e6491,中文名
e6491,e8749,免疫系统
e6491,e5221,基本过程
e6491,e2505,外文名
e6491,e3900,简介
e7452,e7452,中文名
e7452,e3013,主要表现
e7452,e9756,化学物质
e7452,e7607,外文名
e2429,e4295,不良反应
e2429,e645,主要适用症
e2429,e9558,包括
e2429,e6685,外文名称
e2429,e10268,是否处方药
e2429,e2429,药品名称
e2429,e6201,药品类型
e8127,e8127,中文名
e8127,e453,产生
e8127,e1689,功能
e8127,e6896,广义定义
e8127,e1006,性质
e8127,e5712,结构
e3438,e3438,中文名
e3438,e3584,学科
e3438,e6872,排斥基因
e3438,e9849,类型
e5919,e5919,中文名
e5919,e11140,产生场所
e5919,e8141,作用
e5919,e7341,类型
e5789,e5789,中文名
e5789,e11375,又称
e5789,e4344,发现时间
e5789,e4441,发现者
e5236,e5236,中文名
e5236,e3058,外文名
e5236,e11319,类别
e6123,e6123,中文名
e6123,e870,基本解释
e6123,e11764,外文名
e6123,e10155,标签
e3162,e3162,中文名
e3162,e8444,外文名
e158,e158,中文名
e158,e6520,外文名
e158,e8583,简写
e158,e9235,通称
e1006,e677,别称
e1006,e11959,英文名称
e7490,e7490,中文名
e7490,e1720,体内分布
e7490,e1580,外文名
e7490,e5464,相对分子量
e7490,e6128,缩写
e10388,e10388,中文名
e10388,e1580,外文名
e10388,e4930,学科
e10388,e6356,结构功能
e8873,e8873,中文名
e8873,e1006,分类
e8873,e1705,氨基酸
e8873,e7017,组成
e11327,e11327,名称
e11327,e11319,所属分类
e3044,e3044,中文名
e3044,e3945,包括
e3044,e2726,外文名
e3044,e1713,拼音
e10523,e10523,中文名
e10523,e2719,作用
e10523,e3115,外文名
e10523,e3584,类别
e8449,e8449,中文名
e8449,e592,意义
e8449,e4193,相关
e8449,e8301,简介
e3877,e3877,中文名
e3877,e4482,外文名
e3877,e4130,应用
e3877,e9600,称为
e542,e542,中文名
e542,e10550,又称
e542,e2660,外文名
e542,e8149,属于
e2737,e2737,中文名
e2737,e8714,作用
e2737,e9609,别名
e2737,e7015,别名外文名
e2737,e3115,外文名
e2737,e9352,性质
e10480,e10480,中文名
e10480,e10550,又名
e10480,e3877,技术
e10480,e11718,限于
e8157,e8157,中文名
e8157,e6848,俗称
e8157,e4280,免疫器官
e8157,e4417,免疫细胞
e8157,e10861,分布
e8157,e3115,外文名
e8429,e8429,中文名
e8429,e1661,刺激因素
e8429,e5836,对象
e8429,e1325,结果
e2710,e130,多发群体
e2710,e4943,就诊科室
e2710,e10736,常见病因
e2710,e5746,常见症状
e2710,e9967,英文名称
e2047,e2047,中文名
e2047,e7411,存在地点
e2047,e10057,种类
e2047,e1582,类别
e7216,e7216,中文名
e7216,e94,主要特征
e7216,e2821,主要理念
e7216,e2937,免疫
e7216,e10358,功能
e7216,e10501,性质
e5058,e5058,中文名
e5058,e4467,外文名
e5058,e9100,学说的基础
e5058,e7121,时间
e897,e897,中文名
e897,e4467,外文名
e897,e3744,第一条
e897,e1642,第三条
e897,e6460,第二条
e10005,e10005,中文名
e10005,e3115,外文名
e10005,e5118,狭义
e10005,e1519,表现特征
e10044,e11718,中文名
e10044,e5097,主要缺点
e10044,e6190,原理
e10044,e1297,外文名
e10044,e8969,时间
e10044,e7873,特点
e892,e892,中文名
e5385,e5385,中文名
e5385,e9659,别名
e5385,e3115,外文名
e5385,e467,种类
e519,e519,中文名
e519,e1612,对象
e519,e9211,根据
e519,e9513,类型
e8184,e8184,中文名
e8184,e7691,别称
e8184,e3058,外文名
e8184,e4930,领域
e6624,e6624,中文名
e6624,e10523,依靠
e6624,e5482,外文名
e6624,e10699,概念
e6624,e5851,群体调节
e6083,e6083,中文名
e6083,e9254,外文名
e6083,e11115,提出人
e6083,e1514,类型
e1498,e2840,中文名
e1498,e9254,外文名
e1498,e4975,性质
e1498,e2383,意思
e437,e2840,中文名
e437,e2840,所属专辑
e437,e7640,演唱
e437,e11791,词曲
e1990,e1990,中文名
e1990,e782,寄生于
e1990,e742,属
e1990,e4706,病原体
e8954,e8954,中文名
e8954,e10489,主要原料
e8954,e8704,主要营养成分
e8954,e6783,主要食用功效
e8954,e2399,外文名
e8954,e2563,是否含防腐剂
e4725,e4725,中文名
e4725,e10517,内涵领域
e4725,e1893,卫生范畴
e4725,e4284,发展史
e4725,e4392,定义
e4725,e1448,资金来源
e11009,e11009,中文名称
e11009,e11588,主办单位
e11009,e4529,主管单位
e11009,e3229,出版周期
e11009,e1452,出版地
e11009,e7169,创刊时间
e11009,e187,国内刊号
e11009,e6565,国际刊号
e11009,e6978,外文名称
e11009,e1866,定价
e11009,e7654,期刊编辑
e11009,e8510,杂志采编
e11009,e7965,类别
e11009,e11785,编辑单位
e11009,e4919,语言
e11009,e3183,责任编辑
e11009,e5621,邮发代号
e8333,e8333,中文名
e8333,e5235,外文名
e8333,e2027,意义
e8333,e6282,方式
e9981,e9981,中文名
e9981,e3357,主要
e9981,e6562,作用
e9981,e5427,分类
e9981,e5204,利用
e9981,e10859,外文名
e6209,e7695,中文名
e6209,e10940,外文名
e6209,e11076,对象
e6209,e11093,方法
e3349,e3349,中文名
e3349,e6432,代表作品
e3349,e5330,国籍
e3349,e1929,职业
e10876,e7185,就诊科室
e10876,e6689,常见病因
e10876,e316,常见症状
e10876,e5658,英文名称
e4593,e4593,中文学名
e4593,e2779,别称
e4593,e10432,外文名
e4593,e9299,生活方式
e4593,e10886,界
e10066,e10066,中文名
e10066,e6425,代表
e10066,e1023,作用
e10066,e6525,别称
e10066,e10432,外文名
e10066,e7462,定义
e6639,e6639,中文名
e6639,e9122,外文名
e6639,e11049,性质
e6639,e10169,认为
e6935,e8155,1905年
e6935,e8856,1970年
e6935,e28,中文名
e6935,e5842,共生
e6935,e2485,外文名
e6935,e10169,认为
e2526,e2526,中文名
e2526,e11174,化学成分
e2526,e5335,存在部位
e2526,e2253,毒性反应
e2526,e1683,稳定性
e2526,e9343,英文名
e9904,e9565,中文名
e9904,e2996,外文名
e6296,e6296,中文名
e6296,e5917,外文名
e6296,e4107,测定方法
e6296,e938,测定方法2
e6296,e10827,测定方法
e10540,e10540,中文名
